interaction_id	source_key	source_type	pmid	doi	assay_type	bacterium	strain	bacterial_accession	phage	phage_accession	reference_host	raw_eop	eop_relation	eop_value	eop_class	susceptibility_label	plaque_result	anti_crispr_status	anti_crispr_genes	crispr_interference_evidence	other_defense_evidence	experimental_conditions	curation_status	curation_confidence	notes
mirzaei2015_sarb_21_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_21		SU57		primary isolation host	1.3±0.5	=	1.3	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_47_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_47		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_47_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_47		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_48_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_48		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_48_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_48		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_48_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_48		SU57		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_49_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_49		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_50_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_50		SU16		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_51_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_51		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_51_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_51		SU57		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_57_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_57		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_67_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_67		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
sofy2021_k_pneumoniae_1_host_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_1_host		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
sofy2021_k_pneumoniae_2_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_2		KPP-5		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
sofy2021_k_pneumoniae_3_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_3		KPP-5		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
sofy2021_k_pneumoniae_4_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_4		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
sofy2021_k_pneumoniae_5_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_5		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
sofy2021_k_pneumoniae_6_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_6		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_7_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_7		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_8_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_8		KPP-5		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_9_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_9		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_10_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_10		KPP-5		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_11_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_11		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_12_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_12		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_13_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_13		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_14_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_14		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_15_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_15		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_16_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_16		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_17_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_17		KPP-5		reported source reference host	M; 0.2-0.4	range		medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_18_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_18		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_k_pneumoniae_19_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Klebsiella pneumoniae	K_pneumoniae_19		KPP-5		reported source reference host	H; 0.5-1.0	range		high	susceptible	clear_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_e_coli_1_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Escherichia coli	E_coli_1		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_e_coli_2_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Escherichia coli	E_coli_2		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_e_coli_3_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Escherichia coli	E_coli_3		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_e_coli_4_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Escherichia coli	E_coli_4		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_e_coli_5_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Escherichia coli	E_coli_5		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_e_coli_6_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Escherichia coli	E_coli_6		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_s_typhimurium_1_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Salmonella enterica	S_Typhimurium_1		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
sofy2021_s_typhimurium_2_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Salmonella enterica	S_Typhimurium_2		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
sofy2021_s_typhimurium_3_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Salmonella enterica	S_Typhimurium_3		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
sofy2021_p_aeruginosa_1_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Pseudomonas aeruginosa	P_aeruginosa_1		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_p_aeruginosa_2_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Pseudomonas aeruginosa	P_aeruginosa_2		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: clinical.
sofy2021_p_aeruginosa_3_kpp5_eop	Sofy2021_KPP5	paper	33805298	10.3390/biomedicines9040342	eop	Pseudomonas aeruginosa	P_aeruginosa_3		KPP-5		reported source reference host	N; <0.001	range		none	resistant	no_plaques	not_evaluated		not_evaluated		Spot test and EOP host-range table; H 0.5-1.0, M 0.2-0.4, L 0.001-0.1, N <0.001.	curated	high	Table 1 source category: food.
latka2021_kp_9068_kps8_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	Kp-9068		KpS8		reported source reference host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kp_9068_vb_kpnm_seu621_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	Kp-9068		vB_KpnM_Seu621		reported source reference host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kp_9068_vb_kpnp_dlv622_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	Kp-9068		vB_KpnP_Dlv622		reported source reference host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kpi4275_kps8_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi4275		KpS8		reported source reference host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kpi4275_vb_kpnm_seu621_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi4275		vB_KpnM_Seu621		reported source reference host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kpi4275_vb_kpnp_dlv622_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi4275		vB_KpnP_Dlv622		reported source reference host	0.006	=	0.006	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kpb2304_15_kps8_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB2304-15		KpS8		reported source reference host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kpb2304_15_vb_kpnm_seu621_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB2304-15		vB_KpnM_Seu621		reported source reference host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kpb2304_15_vb_kpnp_dlv622_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB2304-15		vB_KpnP_Dlv622		reported source reference host	0.006	=	0.006	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST11.
latka2021_kpb536_17_2_kps8_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB536-17-2		KpS8		reported source reference host	0.03	=	0.03	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST1869.
latka2021_kpb536_17_2_vb_kpnm_seu621_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB536-17-2		vB_KpnM_Seu621		reported source reference host	0.01	=	0.01	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST1869.
latka2021_kpb536_17_2_vb_kpnp_dlv622_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB536-17-2		vB_KpnP_Dlv622		reported source reference host	0.01	=	0.01	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K23; MLST ST1869.
latka2021_kpi1748_kps8_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi1748		KpS8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K2; MLST ST65.
latka2021_kpi1748_vb_kpnm_seu621_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi1748		vB_KpnM_Seu621		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K2; MLST ST65.
latka2021_kpi1748_vb_kpnp_dlv622_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi1748		vB_KpnP_Dlv622		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K2; MLST ST65.
latka2021_kpi3014_kps8_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi3014		KpS8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K2; MLST ST2174.
latka2021_kpi3014_vb_kpnm_seu621_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi3014		vB_KpnM_Seu621		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K2; MLST ST2174.
latka2021_kpi3014_vb_kpnp_dlv622_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi3014		vB_KpnP_Dlv622		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K2; MLST ST2174.
latka2021_kpi8289_kps8_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi8289		KpS8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K57; MLST ST218.
latka2021_kpi8289_vb_kpnm_seu621_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi8289		vB_KpnM_Seu621		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K57; MLST ST218.
latka2021_kpi8289_vb_kpnp_dlv622_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPi8289		vB_KpnP_Dlv622		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K57; MLST ST218.
latka2021_kpb2580_kps8_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB2580		KpS8		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K1; MLST ST23.
latka2021_kpb2580_vb_kpnm_seu621_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB2580		vB_KpnM_Seu621		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K1; MLST ST23.
latka2021_kpb2580_vb_kpnp_dlv622_eop	Latka2021_K23Klebsiella	paper	34093432	10.3389/fmicb.2021.669618	eop	Klebsiella pneumoniae	KPB2580		vB_KpnP_Dlv622		reported source reference host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Table 2 EOP analysis for K23-specific Klebsiella phages.	curated	high	cps-type K1; MLST ST23.
singh2025_kpci1_kpkp_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI1		KPKp		reported source reference host	0.64	=	0.64	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
singh2025_kpci1_kskp_eop	Singh2025_KpCocktail	paper		10.3389/fmicb.2025.1588472	eop	Klebsiella pneumoniae	KPCI1		KSKp		reported source reference host	0.026	=	0.026	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Table 3 EOP against MDR K. pneumoniae clinical isolates, compared with K. pneumoniae ATCC 700603.	curated	high	Individual phages KPKp/KSKp and combined cocktail reported.
