interaction_id	source_key	source_type	pmid	doi	assay_type	bacterium	strain	bacterial_accession	phage	phage_accession	reference_host	raw_eop	eop_relation	eop_value	eop_class	susceptibility_label	plaque_result	anti_crispr_status	anti_crispr_genes	crispr_interference_evidence	other_defense_evidence	experimental_conditions	curation_status	curation_confidence	notes
mirzaei2015_ecor_54_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_54		SU63		primary isolation host	0.067±0.046	=	0.067	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_55_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_55		SU10		primary isolation host	0.09±0.01	=	0.09	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: ?; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_55_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_55		SU16		primary isolation host	1.02±0.20	=	1.02	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: ?; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_55_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_55		SU27		primary isolation host	0.003±0.001	=	0.003	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: ?; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_55_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_55		SU32		primary isolation host	3.8±2.3	=	3.8	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: ?; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_55_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_55		SU63		primary isolation host	0.0153±0.0005	=	0.0153	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: ?; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_56_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_56		SU10		primary isolation host	0.86±0.02	=	0.86	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_56_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_56		SU16		primary isolation host	1.0±0.2	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_56_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_56		SU27		primary isolation host	0.009±0.008	=	0.009	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_56_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_56		SU63		primary isolation host	0.63±0.15	=	0.63	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_57_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_57		SU10		primary isolation host	0.72±0.12	=	0.72	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_57_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_57		SU16		primary isolation host	1.2±0.1	=	1.2	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_57_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_57		SU27		primary isolation host	0.006±0.003	=	0.006	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_57_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_57		SU32		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_57_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_57		SU57		primary isolation host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_57_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_57		SU63		primary isolation host	0.3±0.2	=	0.3	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_59_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_59		SU10		primary isolation host	0.39±0.05	=	0.39	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_59_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_59		SU16		primary isolation host	0.53±0.06	=	0.53	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_59_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_59		SU27		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_59_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_59		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_60_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_60		SU16		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E2); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_60_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_60		SU32		primary isolation host	0.004±0.002	=	0.004	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E2); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_61_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_61		SU10		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ib; P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_61_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_61		SU16		primary isolation host	0.07±0.01	=	0.07	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ib; P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_61_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_61		SU27		primary isolation host	0.012±0.016	=	0.012	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ib; P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_61_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_61		SU32		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ib; P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_61_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_61		SU57		primary isolation host	0.011±0.009	=	0.011	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ib; P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_61_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_61		SU63		primary isolation host	0.5±0.3	=	0.5	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ib; P2 prophage marker: 3	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_62_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_62		SU10		primary isolation host	0.57±0.07	=	0.57	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: B; P2 prophage marker: 2	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_62_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_62		SU16		primary isolation host	1.0±0.4	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: B; P2 prophage marker: 2	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_62_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_62		SU57		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: B; P2 prophage marker: 2	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_62_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_62		SU63		primary isolation host	0.015±0.018	=	0.015	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: B; P2 prophage marker: 2	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_63_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_63		SU16		primary isolation host	0.03±0.01	=	0.03	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_63_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_63		SU27		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_63_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_63		SU57		primary isolation host	0.3±0.1	=	0.3	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_63_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_63		SU63		primary isolation host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_64_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_64		SU10		primary isolation host	0.58±0.12	=	0.58	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: 2	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_64_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_64		SU16		primary isolation host	0.9±0.2	=	0.9	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: 2	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_64_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_64		SU57		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: 2	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_65_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_65		SU16		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_66_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_66		SU27		primary isolation host	0.015±0.005	=	0.015	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: ?; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_66_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_66		SU32		primary isolation host	1.8±0.5	=	1.8	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: ?; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_66_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_66		SU63		primary isolation host	1.06±0.85	=	1.06	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: ?; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_67_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_67		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: 4	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_67_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_67		SU16		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: 4	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_67_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_67		SU27		primary isolation host	0.21±0.04	=	0.21	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: 4	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_67_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_67		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: 4	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_68_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_68		SU10		primary isolation host	0.07±0.01	=	0.07	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_68_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_68		SU16		primary isolation host	0.14±0.01	=	0.14	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_68_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_68		SU27		primary isolation host	0.021±0.003	=	0.021	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_68_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_68		SU32		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_68_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_68		SU63		primary isolation host	0.08±0.07	=	0.08	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_69_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_69		SU57		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_71_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_71		SU10		primary isolation host	0.003±0.001	=	0.003	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_71_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_71		SU16		primary isolation host	0.34±0.04	=	0.34	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_71_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_71		SU27		primary isolation host	1.3±0.2	=	1.3	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_71_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_71		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_72_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_72		SU16		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
